delivery_id,order_id,expected_date,delivery_date,delivery_status,delay_days
D031163,O037130,2023-04-07,2023-04-08,Delayed,1
D031164,O037131,2023-03-27,2023-03-28,Delayed,1
D031165,O037132,2023-02-26,2023-02-26,On-Time,0
D031166,O037133,2023-02-03,2023-02-03,On-Time,0
D031167,O037134,2023-09-10,2023-09-10,On-Time,0
D031168,O037135,2023-03-18,2023-03-20,Delayed,2
D031169,O037136,2023-12-31,2023-12-31,On-Time,0
D031170,O037137,2023-09-24,2023-09-24,On-Time,0
D031171,O037138,2023-10-29,2023-11-01,Delayed,3
D031172,O037139,2023-08-21,2023-08-21,On-Time,0
D031173,O037142,2023-06-22,2023-06-22,On-Time,0
D031174,O037143,2023-07-21,2023-07-21,On-Time,0
D031175,O037144,2023-04-13,2023-04-13,On-Time,0
D031176,O037145,2023-10-20,2023-10-20,On-Time,0
D031177,O037146,2023-02-23,2023-02-23,On-Time,0
D031178,O037147,2023-08-31,2023-09-03,Delayed,3
D031179,O037148,2023-09-02,2023-09-02,On-Time,0
D031180,O037150,2023-05-21,2023-05-23,Delayed,2
D031181,O037151,2023-03-26,2023-03-27,Delayed,1
D031182,O037152,2023-02-25,2023-02-25,On-Time,0
D031183,O037154,2023-06-21,2023-06-21,On-Time,0
D031184,O037156,2023-09-27,2023-09-27,On-Time,0
D031185,O037157,2023-11-10,2023-11-10,On-Time,0
D031186,O037158,2023-05-11,2023-05-15,Delayed,4
D031187,O037159,2023-01-06,2023-01-07,Delayed,1
D031188,O037160,2023-02-19,2023-02-19,On-Time,0
D031189,O037161,2023-08-25,2023-08-25,On-Time,0
D031190,O037162,2023-09-03,2023-09-03,On-Time,0
D031191,O037163,2023-06-21,2023-06-21,On-Time,0
D031192,O037164,2023-02-22,2023-02-22,On-Time,0
D031193,O037165,2023-01-20,2023-01-20,On-Time,0
D031194,O037167,2023-08-31,2023-08-31,On-Time,0
D031195,O037168,2023-06-22,2023-06-22,On-Time,0
D031196,O037169,2023-08-15,2023-08-15,On-Time,0
D031197,O037170,2023-01-12,2023-01-12,On-Time,0
D031198,O037171,2023-04-26,2023-04-26,On-Time,0
D031199,O037172,2023-01-10,2023-01-10,On-Time,0
D031200,O037175,2023-04-07,2023-04-08,Delayed,1
D031201,O037176,2023-11-27,2023-11-27,On-Time,0
D031202,O037177,2023-02-18,2023-02-18,On-Time,0
D031203,O037178,2023-10-22,2023-10-22,On-Time,0
D031204,O037179,2023-07-23,2023-07-23,On-Time,0
D031205,O037182,2023-09-15,2023-09-15,On-Time,0
D031206,O037183,2023-07-06,2023-07-06,On-Time,0
D031207,O037184,2023-06-01,2023-06-01,On-Time,0
D031208,O037185,2023-08-07,2023-08-09,Delayed,2
D031209,O037186,2023-02-25,2023-02-27,Delayed,2
D031210,O037188,2023-03-11,2023-03-11,On-Time,0
D031211,O037189,2023-06-19,2023-06-23,Delayed,4
D031212,O037190,2023-12-16,2023-12-16,On-Time,0
D031213,O037191,2023-02-17,2023-02-20,Delayed,3
D031214,O037192,2023-09-07,2023-09-10,Delayed,3
D031215,O037193,2023-03-20,2023-03-20,On-Time,0
D031216,O037194,2023-12-01,2023-12-01,On-Time,0
D031217,O037195,2023-09-09,2023-09-09,On-Time,0
D031218,O037196,2023-08-19,2023-08-19,On-Time,0
D031219,O037197,2023-12-09,2023-12-09,On-Time,0
D031220,O037198,2023-11-25,2023-11-25,On-Time,0
D031221,O037199,2023-06-25,2023-06-25,On-Time,0
D031222,O037200,2023-04-10,2023-04-10,On-Time,0
D031223,O037202,2023-02-04,2023-02-04,On-Time,0
D031224,O037203,2023-05-08,2023-05-08,On-Time,0
D031225,O037204,2023-10-26,2023-10-26,On-Time,0
D031226,O037206,2023-04-02,2023-04-02,On-Time,0
D031227,O037207,2023-11-09,2023-11-09,On-Time,0
D031228,O037208,2023-10-03,2023-10-03,On-Time,0
D031229,O037210,2023-01-04,2023-01-04,On-Time,0
D031230,O037211,2023-06-10,2023-06-10,On-Time,0
D031231,O037212,2023-05-15,2023-05-15,On-Time,0
D031232,O037213,2023-12-23,2023-12-23,On-Time,0
D031233,O037214,2023-02-03,2023-02-03,On-Time,0
D031234,O037215,2023-12-07,2023-12-07,On-Time,0
D031235,O037216,2023-10-31,2023-10-31,On-Time,0
D031236,O037217,2023-11-24,2023-11-24,On-Time,0
D031237,O037218,2023-05-01,2023-05-01,On-Time,0
D031238,O037220,2023-02-22,2023-02-22,On-Time,0
D031239,O037221,2023-02-12,2023-02-12,On-Time,0
D031240,O037222,2023-10-04,2023-10-04,On-Time,0
D031241,O037223,2023-06-13,2023-06-13,On-Time,0
D031242,O037224,2023-12-12,2023-12-12,On-Time,0
D031243,O037225,2023-01-03,2023-01-03,On-Time,0
D031244,O037226,2023-05-26,2023-05-26,On-Time,0
D031245,O037227,2023-02-26,2023-02-26,On-Time,0
D031246,O037228,2023-07-18,2023-07-18,On-Time,0
D031247,O037229,2023-03-20,2023-03-20,On-Time,0
D031248,O037230,2023-11-08,2023-11-08,On-Time,0
D031249,O037231,2023-09-27,2023-09-27,On-Time,0
D031250,O037232,2023-06-28,2023-06-28,On-Time,0
D031251,O037233,2023-12-17,2023-12-17,On-Time,0
D031252,O037234,2023-04-14,2023-04-14,On-Time,0
D031253,O037235,2023-10-03,2023-10-06,Delayed,3
D031254,O037236,2023-05-11,2023-05-11,On-Time,0
D031255,O037237,2023-06-14,2023-06-14,On-Time,0
D031256,O037238,2023-03-13,2023-03-16,Delayed,3
D031257,O037239,2023-07-08,2023-07-08,On-Time,0
D031258,O037240,2023-12-15,2023-12-15,On-Time,0
D031259,O037241,2023-04-13,2023-04-15,Delayed,2
D031260,O037242,2023-05-01,2023-05-01,On-Time,0
D031261,O037243,2023-06-27,2023-06-27,On-Time,0
D031262,O037244,2023-11-22,2023-11-22,On-Time,0
D031263,O037245,2023-05-05,2023-05-05,On-Time,0
D031264,O037246,2023-03-29,2023-03-29,On-Time,0
D031265,O037247,2023-04-17,2023-04-17,On-Time,0
D031266,O037249,2023-02-23,2023-02-27,Delayed,4
D031267,O037250,2023-07-10,2023-07-10,On-Time,0
D031268,O037251,2023-07-14,2023-07-17,Delayed,3
D031269,O037252,2023-11-29,2023-12-02,Delayed,3
D031270,O037254,2023-01-11,2023-01-14,Delayed,3
D031271,O037255,2023-06-29,2023-06-29,On-Time,0
D031272,O037256,2023-02-28,2023-02-28,On-Time,0
D031273,O037257,2023-08-16,2023-08-16,On-Time,0
D031274,O037258,2023-06-25,2023-06-25,On-Time,0
D031275,O037259,2023-05-16,2023-05-20,Delayed,4
D031276,O037261,2023-02-25,2023-02-27,Delayed,2
D031277,O037263,2023-04-19,2023-04-19,On-Time,0
D031278,O037264,2023-12-17,2023-12-17,On-Time,0
D031279,O037265,2023-03-13,2023-03-13,On-Time,0
D031280,O037266,2023-11-24,2023-11-24,On-Time,0
D031281,O037268,2023-10-19,2023-10-19,On-Time,0
D031282,O037269,2023-08-02,2023-08-02,On-Time,0
D031283,O037270,2023-11-08,2023-11-09,Delayed,1
D031284,O037273,2023-06-26,2023-06-26,On-Time,0
D031285,O037274,2023-12-22,2023-12-22,On-Time,0
D031286,O037276,2023-07-19,2023-07-19,On-Time,0
D031287,O037277,2023-01-22,2023-01-22,On-Time,0
D031288,O037278,2023-08-17,2023-08-17,On-Time,0
D031289,O037279,2023-08-19,2023-08-19,On-Time,0
D031290,O037280,2023-08-08,2023-08-08,On-Time,0
D031291,O037281,2023-03-11,2023-03-11,On-Time,0
D031292,O037284,2023-05-02,2023-05-02,On-Time,0
D031293,O037287,2023-02-21,2023-02-21,On-Time,0
D031294,O037288,2023-04-15,2023-04-15,On-Time,0
D031295,O037289,2023-05-08,2023-05-08,On-Time,0
D031296,O037292,2023-02-25,2023-02-25,On-Time,0
D031297,O037293,2023-11-10,2023-11-10,On-Time,0
D031298,O037294,2023-04-16,2023-04-19,Delayed,3
D031299,O037295,2023-09-26,2023-09-30,Delayed,4
D031300,O037296,2023-09-25,2023-09-27,Delayed,2
D031301,O037297,2023-10-19,2023-10-19,On-Time,0
D031302,O037298,2023-10-10,2023-10-10,On-Time,0
D031303,O037299,2023-12-23,2023-12-27,Delayed,4
D031304,O037300,2023-04-16,2023-04-16,On-Time,0
D031305,O037301,2023-05-03,2023-05-03,On-Time,0
D031306,O037302,2023-09-23,2023-09-23,On-Time,0
D031307,O037305,2023-04-21,2023-04-21,On-Time,0
D031308,O037306,2023-08-21,2023-08-21,On-Time,0
D031309,O037307,2023-03-06,2023-03-06,On-Time,0
D031310,O037308,2023-05-02,2023-05-02,On-Time,0
D031311,O037309,2023-10-06,2023-10-06,On-Time,0
D031312,O037310,2023-06-24,2023-06-24,On-Time,0
D031313,O037311,2023-09-30,2023-09-30,On-Time,0
D031314,O037312,2023-06-24,2023-06-24,On-Time,0
D031315,O037313,2023-01-07,2023-01-07,On-Time,0
D031316,O037314,2023-09-23,2023-09-26,Delayed,3
D031317,O037315,2023-12-18,2023-12-18,On-Time,0
D031318,O037316,2023-08-03,2023-08-03,On-Time,0
D031319,O037317,2023-07-01,2023-07-01,On-Time,0
D031320,O037318,2023-02-08,2023-02-12,Delayed,4
D031321,O037319,2023-08-24,2023-08-24,On-Time,0
D031322,O037320,2023-10-20,2023-10-24,Delayed,4
D031323,O037321,2023-11-26,2023-11-26,On-Time,0
D031324,O037322,2023-07-18,2023-07-19,Delayed,1
D031325,O037323,2023-11-26,2023-11-26,On-Time,0
D031326,O037324,2023-08-21,2023-08-21,On-Time,0
D031327,O037325,2023-04-12,2023-04-12,On-Time,0
D031328,O037326,2023-08-08,2023-08-08,On-Time,0
D031329,O037327,2023-11-07,2023-11-07,On-Time,0
D031330,O037328,2023-12-22,2023-12-26,Delayed,4
D031331,O037329,2023-09-23,2023-09-23,On-Time,0
D031332,O037330,2023-05-31,2023-05-31,On-Time,0
D031333,O037331,2023-02-26,2023-02-26,On-Time,0
D031334,O037333,2023-06-26,2023-06-26,On-Time,0
D031335,O037334,2023-05-06,2023-05-08,Delayed,2
D031336,O037335,2023-09-22,2023-09-22,On-Time,0
D031337,O037338,2023-07-19,2023-07-19,On-Time,0
D031338,O037340,2023-11-22,2023-11-22,On-Time,0
D031339,O037341,2023-06-12,2023-06-12,On-Time,0
D031340,O037342,2023-04-30,2023-04-30,On-Time,0
D031341,O037343,2023-02-12,2023-02-15,Delayed,3
D031342,O037344,2023-06-06,2023-06-06,On-Time,0
D031343,O037345,2023-04-04,2023-04-07,Delayed,3
D031344,O037346,2023-06-28,2023-07-02,Delayed,4
D031345,O037347,2023-05-25,2023-05-25,On-Time,0
D031346,O037348,2023-10-10,2023-10-10,On-Time,0
D031347,O037349,2023-02-16,2023-02-16,On-Time,0
D031348,O037350,2023-08-11,2023-08-11,On-Time,0
D031349,O037351,2023-11-30,2023-12-01,Delayed,1
D031350,O037352,2023-02-12,2023-02-12,On-Time,0
D031351,O037354,2023-09-16,2023-09-16,On-Time,0
D031352,O037355,2023-12-05,2023-12-06,Delayed,1
D031353,O037356,2023-09-18,2023-09-18,On-Time,0
D031354,O037357,2023-08-22,2023-08-22,On-Time,0
D031355,O037358,2023-02-02,2023-02-02,On-Time,0
D031356,O037359,2023-04-09,2023-04-09,On-Time,0
D031357,O037360,2023-04-12,2023-04-12,On-Time,0
D031358,O037361,2023-08-02,2023-08-02,On-Time,0
D031359,O037362,2023-12-17,2023-12-21,Delayed,4
D031360,O037363,2023-03-02,2023-03-02,On-Time,0
D031361,O037364,2023-12-16,2023-12-16,On-Time,0
D031362,O037367,2023-08-09,2023-08-09,On-Time,0
D031363,O037368,2023-07-10,2023-07-10,On-Time,0
D031364,O037369,2023-03-26,2023-03-26,On-Time,0
D031365,O037370,2023-08-01,2023-08-01,On-Time,0
D031366,O037371,2023-10-31,2023-10-31,On-Time,0
D031367,O037372,2023-07-30,2023-07-30,On-Time,0
D031368,O037374,2023-03-10,2023-03-10,On-Time,0
D031369,O037375,2023-03-09,2023-03-13,Delayed,4
D031370,O037376,2023-07-12,2023-07-12,On-Time,0
D031371,O037377,2023-04-08,2023-04-08,On-Time,0
D031372,O037378,2023-08-26,2023-08-26,On-Time,0
D031373,O037380,2023-11-06,2023-11-07,Delayed,1
D031374,O037381,2023-09-22,2023-09-22,On-Time,0
D031375,O037382,2023-05-26,2023-05-26,On-Time,0
D031376,O037383,2023-06-25,2023-06-25,On-Time,0
D031377,O037384,2023-07-02,2023-07-02,On-Time,0
D031378,O037385,2023-03-08,2023-03-08,On-Time,0
D031379,O037386,2023-07-29,2023-08-01,Delayed,3
D031380,O037387,2023-02-13,2023-02-13,On-Time,0
D031381,O037388,2023-06-29,2023-06-29,On-Time,0
D031382,O037389,2023-04-09,2023-04-09,On-Time,0
D031383,O037390,2023-05-22,2023-05-23,Delayed,1
D031384,O037392,2023-05-28,2023-05-28,On-Time,0
D031385,O037393,2023-10-26,2023-10-27,Delayed,1
D031386,O037394,2023-02-23,2023-02-23,On-Time,0
D031387,O037395,2023-03-31,2023-03-31,On-Time,0
D031388,O037396,2023-09-17,2023-09-17,On-Time,0
D031389,O037397,2023-12-09,2023-12-09,On-Time,0
D031390,O037400,2023-01-04,2023-01-04,On-Time,0
D031391,O037402,2023-12-06,2023-12-06,On-Time,0
D031392,O037403,2023-06-02,2023-06-02,On-Time,0
D031393,O037405,2023-11-23,2023-11-26,Delayed,3
D031394,O037406,2023-06-25,2023-06-25,On-Time,0
D031395,O037407,2023-07-24,2023-07-25,Delayed,1
D031396,O037408,2023-02-09,2023-02-11,Delayed,2
D031397,O037410,2023-04-08,2023-04-12,Delayed,4
D031398,O037412,2023-10-25,2023-10-25,On-Time,0
D031399,O037414,2023-10-21,2023-10-21,On-Time,0
D031400,O037415,2023-08-28,2023-08-28,On-Time,0
D031401,O037416,2023-03-26,2023-03-26,On-Time,0
D031402,O037417,2023-12-01,2023-12-01,On-Time,0
D031403,O037418,2023-10-20,2023-10-20,On-Time,0
D031404,O037419,2023-05-08,2023-05-08,On-Time,0
D031405,O037420,2023-01-22,2023-01-22,On-Time,0
D031406,O037422,2023-01-05,2023-01-05,On-Time,0
D031407,O037423,2023-05-10,2023-05-10,On-Time,0
D031408,O037424,2023-12-15,2023-12-15,On-Time,0
D031409,O037425,2023-08-23,2023-08-23,On-Time,0
D031410,O037426,2023-06-10,2023-06-10,On-Time,0
D031411,O037427,2023-02-16,2023-02-16,On-Time,0
D031412,O037428,2023-09-01,2023-09-01,On-Time,0
D031413,O037429,2023-03-30,2023-03-30,On-Time,0
D031414,O037430,2023-10-13,2023-10-13,On-Time,0
D031415,O037431,2023-01-21,2023-01-24,Delayed,3
D031416,O037432,2023-03-31,2023-03-31,On-Time,0
D031417,O037434,2023-07-12,2023-07-12,On-Time,0
D031418,O037435,2023-10-11,2023-10-14,Delayed,3
D031419,O037436,2023-11-07,2023-11-07,On-Time,0
D031420,O037437,2023-09-06,2023-09-06,On-Time,0
D031421,O037439,2023-10-22,2023-10-22,On-Time,0
D031422,O037440,2023-06-12,2023-06-12,On-Time,0
D031423,O037442,2023-07-25,2023-07-25,On-Time,0
D031424,O037443,2023-03-19,2023-03-19,On-Time,0
D031425,O037445,2023-08-09,2023-08-09,On-Time,0
D031426,O037446,2023-01-08,2023-01-08,On-Time,0
D031427,O037447,2023-08-06,2023-08-06,On-Time,0
D031428,O037449,2023-09-20,2023-09-20,On-Time,0
D031429,O037450,2023-01-18,2023-01-18,On-Time,0
D031430,O037451,2023-12-25,2023-12-25,On-Time,0
D031431,O037452,2023-09-26,2023-09-26,On-Time,0
D031432,O037453,2023-04-05,2023-04-05,On-Time,0
D031433,O037454,2023-07-14,2023-07-14,On-Time,0
D031434,O037455,2023-07-29,2023-07-29,On-Time,0
D031435,O037456,2023-11-26,2023-11-26,On-Time,0
D031436,O037457,2023-01-04,2023-01-04,On-Time,0
D031437,O037458,2023-03-19,2023-03-19,On-Time,0
D031438,O037459,2023-04-27,2023-04-27,On-Time,0
D031439,O037460,2023-09-26,2023-09-29,Delayed,3
D031440,O037461,2023-12-19,2023-12-19,On-Time,0
D031441,O037462,2023-07-22,2023-07-22,On-Time,0
D031442,O037463,2023-11-05,2023-11-08,Delayed,3
D031443,O037464,2023-05-01,2023-05-01,On-Time,0
D031444,O037465,2023-05-11,2023-05-11,On-Time,0
D031445,O037466,2023-02-13,2023-02-13,On-Time,0
D031446,O037467,2023-02-09,2023-02-09,On-Time,0
D031447,O037469,2023-05-18,2023-05-18,On-Time,0
D031448,O037470,2023-10-21,2023-10-21,On-Time,0
D031449,O037471,2023-08-20,2023-08-21,Delayed,1
D031450,O037472,2023-03-09,2023-03-09,On-Time,0
D031451,O037475,2023-12-21,2023-12-22,Delayed,1
D031452,O037476,2023-08-05,2023-08-05,On-Time,0
D031453,O037477,2023-01-24,2023-01-24,On-Time,0
D031454,O037479,2023-10-03,2023-10-03,On-Time,0
D031455,O037480,2023-03-01,2023-03-01,On-Time,0
D031456,O037481,2023-09-06,2023-09-07,Delayed,1
D031457,O037482,2023-01-05,2023-01-05,On-Time,0
D031458,O037483,2023-10-12,2023-10-12,On-Time,0
D031459,O037484,2023-07-23,2023-07-23,On-Time,0
D031460,O037485,2023-01-31,2023-01-31,On-Time,0
D031461,O037486,2023-10-19,2023-10-22,Delayed,3
D031462,O037487,2023-12-22,2023-12-24,Delayed,2
D031463,O037488,2023-05-29,2023-05-29,On-Time,0
D031464,O037489,2023-02-17,2023-02-17,On-Time,0
D031465,O037490,2023-09-02,2023-09-03,Delayed,1
D031466,O037491,2023-12-03,2023-12-03,On-Time,0
D031467,O037493,2023-10-28,2023-10-28,On-Time,0
D031468,O037494,2023-05-22,2023-05-22,On-Time,0
D031469,O037495,2023-05-07,2023-05-07,On-Time,0
D031470,O037496,2023-01-15,2023-01-19,Delayed,4
D031471,O037497,2023-12-19,2023-12-19,On-Time,0
D031472,O037498,2023-10-24,2023-10-24,On-Time,0
D031473,O037501,2023-02-11,2023-02-11,On-Time,0
D031474,O037502,2023-01-12,2023-01-12,On-Time,0
D031475,O037503,2023-07-24,2023-07-24,On-Time,0
D031476,O037504,2023-07-01,2023-07-04,Delayed,3
D031477,O037506,2023-06-07,2023-06-08,Delayed,1
D031478,O037507,2023-05-30,2023-05-30,On-Time,0
D031479,O037508,2023-04-11,2023-04-11,On-Time,0
D031480,O037509,2023-03-16,2023-03-16,On-Time,0
D031481,O037510,2023-03-07,2023-03-07,On-Time,0
D031482,O037511,2023-12-11,2023-12-11,On-Time,0
D031483,O037512,2023-11-29,2023-11-29,On-Time,0
D031484,O037513,2023-05-25,2023-05-25,On-Time,0
D031485,O037514,2023-06-12,2023-06-16,Delayed,4
D031486,O037517,2023-09-16,2023-09-16,On-Time,0
D031487,O037518,2023-05-18,2023-05-18,On-Time,0
D031488,O037520,2023-10-25,2023-10-25,On-Time,0
D031489,O037521,2023-02-22,2023-02-22,On-Time,0
D031490,O037522,2023-08-07,2023-08-07,On-Time,0
D031491,O037523,2023-05-10,2023-05-10,On-Time,0
D031492,O037524,2023-05-13,2023-05-13,On-Time,0
D031493,O037525,2023-03-07,2023-03-07,On-Time,0
D031494,O037526,2023-06-11,2023-06-11,On-Time,0
D031495,O037527,2023-10-05,2023-10-05,On-Time,0
D031496,O037528,2023-03-25,2023-03-25,On-Time,0
D031497,O037529,2023-07-24,2023-07-24,On-Time,0
D031498,O037530,2023-01-10,2023-01-10,On-Time,0
D031499,O037531,2023-01-22,2023-01-22,On-Time,0
D031500,O037532,2023-08-04,2023-08-04,On-Time,0
D031501,O037533,2023-10-10,2023-10-10,On-Time,0
D031502,O037535,2023-10-10,2023-10-10,On-Time,0
D031503,O037536,2023-02-08,2023-02-08,On-Time,0
D031504,O037537,2023-10-31,2023-10-31,On-Time,0
D031505,O037538,2023-04-06,2023-04-06,On-Time,0
D031506,O037539,2023-09-17,2023-09-17,On-Time,0
D031507,O037540,2023-04-02,2023-04-02,On-Time,0
D031508,O037541,2023-04-09,2023-04-09,On-Time,0
D031509,O037542,2023-09-19,2023-09-19,On-Time,0
D031510,O037543,2023-05-13,2023-05-13,On-Time,0
D031511,O037544,2023-12-29,2023-12-29,On-Time,0
D031512,O037546,2023-05-17,2023-05-17,On-Time,0
D031513,O037547,2023-03-28,2023-03-28,On-Time,0
D031514,O037550,2023-04-02,2023-04-02,On-Time,0
D031515,O037551,2023-12-05,2023-12-05,On-Time,0
D031516,O037552,2023-09-11,2023-09-11,On-Time,0
D031517,O037553,2023-06-01,2023-06-01,On-Time,0
D031518,O037555,2023-08-28,2023-08-31,Delayed,3
D031519,O037556,2023-06-26,2023-06-26,On-Time,0
D031520,O037558,2023-07-24,2023-07-24,On-Time,0
D031521,O037559,2023-03-11,2023-03-11,On-Time,0
D031522,O037560,2023-08-29,2023-08-29,On-Time,0
D031523,O037561,2023-11-22,2023-11-22,On-Time,0
D031524,O037562,2023-07-27,2023-07-27,On-Time,0
D031525,O037564,2023-09-28,2023-09-30,Delayed,2
D031526,O037565,2023-01-18,2023-01-18,On-Time,0
D031527,O037566,2023-12-23,2023-12-23,On-Time,0
D031528,O037567,2023-01-10,2023-01-10,On-Time,0
D031529,O037568,2023-08-30,2023-08-30,On-Time,0
D031530,O037569,2023-11-14,2023-11-14,On-Time,0
D031531,O037570,2023-03-25,2023-03-25,On-Time,0
D031532,O037571,2023-06-09,2023-06-09,On-Time,0
D031533,O037572,2023-10-29,2023-10-29,On-Time,0
D031534,O037573,2023-04-27,2023-04-27,On-Time,0
D031535,O037574,2023-07-06,2023-07-06,On-Time,0
D031536,O037576,2023-04-19,2023-04-19,On-Time,0
D031537,O037577,2023-08-09,2023-08-09,On-Time,0
D031538,O037578,2023-02-17,2023-02-17,On-Time,0
D031539,O037579,2023-06-06,2023-06-06,On-Time,0
D031540,O037580,2023-02-05,2023-02-05,On-Time,0
D031541,O037581,2023-12-24,2023-12-24,On-Time,0
D031542,O037582,2023-03-15,2023-03-15,On-Time,0
D031543,O037583,2023-07-16,2023-07-16,On-Time,0
D031544,O037584,2023-10-09,2023-10-10,Delayed,1
D031545,O037585,2023-02-10,2023-02-10,On-Time,0
D031546,O037587,2023-01-27,2023-01-27,On-Time,0
D031547,O037588,2023-09-09,2023-09-09,On-Time,0
D031548,O037589,2023-02-09,2023-02-09,On-Time,0
D031549,O037590,2023-08-16,2023-08-16,On-Time,0
D031550,O037592,2023-03-01,2023-03-01,On-Time,0
D031551,O037593,2023-01-12,2023-01-16,Delayed,4
D031552,O037594,2023-08-12,2023-08-12,On-Time,0
D031553,O037595,2023-12-13,2023-12-13,On-Time,0
D031554,O037597,2023-10-18,2023-10-18,On-Time,0
D031555,O037598,2023-12-20,2023-12-20,On-Time,0
D031556,O037599,2023-09-19,2023-09-19,On-Time,0
D031557,O037600,2023-11-27,2023-11-27,On-Time,0
D031558,O037601,2023-01-23,2023-01-23,On-Time,0
D031559,O037603,2023-03-14,2023-03-14,On-Time,0
D031560,O037604,2023-07-18,2023-07-18,On-Time,0
D031561,O037605,2023-06-07,2023-06-07,On-Time,0
D031562,O037606,2023-08-10,2023-08-10,On-Time,0
D031563,O037610,2023-03-25,2023-03-25,On-Time,0
D031564,O037611,2023-01-08,2023-01-08,On-Time,0
D031565,O037612,2023-04-13,2023-04-13,On-Time,0
D031566,O037613,2023-12-28,2023-12-28,On-Time,0
D031567,O037614,2023-10-09,2023-10-11,Delayed,2
D031568,O037615,2023-03-10,2023-03-10,On-Time,0
D031569,O037616,2023-05-13,2023-05-13,On-Time,0
D031570,O037617,2023-02-14,2023-02-14,On-Time,0
D031571,O037618,2023-02-10,2023-02-10,On-Time,0
D031572,O037619,2023-10-12,2023-10-12,On-Time,0
D031573,O037621,2023-09-27,2023-09-27,On-Time,0
D031574,O037622,2023-07-20,2023-07-20,On-Time,0
D031575,O037623,2023-12-09,2023-12-09,On-Time,0
D031576,O037624,2023-08-20,2023-08-21,Delayed,1
D031577,O037626,2023-03-04,2023-03-04,On-Time,0
D031578,O037627,2023-08-20,2023-08-20,On-Time,0
D031579,O037629,2023-11-23,2023-11-23,On-Time,0
D031580,O037630,2023-06-08,2023-06-08,On-Time,0
D031581,O037631,2023-09-21,2023-09-21,On-Time,0
D031582,O037632,2023-01-25,2023-01-25,On-Time,0
D031583,O037634,2023-07-02,2023-07-02,On-Time,0
D031584,O037635,2023-08-27,2023-08-27,On-Time,0
D031585,O037636,2023-12-23,2023-12-23,On-Time,0
D031586,O037638,2023-03-02,2023-03-02,On-Time,0
D031587,O037639,2023-09-11,2023-09-11,On-Time,0
D031588,O037642,2023-01-31,2023-02-01,Delayed,1
D031589,O037643,2023-12-16,2023-12-16,On-Time,0
D031590,O037644,2023-04-18,2023-04-18,On-Time,0
D031591,O037645,2023-06-04,2023-06-04,On-Time,0
D031592,O037646,2023-05-18,2023-05-18,On-Time,0
D031593,O037648,2023-01-31,2023-01-31,On-Time,0
D031594,O037649,2023-08-13,2023-08-13,On-Time,0
D031595,O037650,2023-03-17,2023-03-17,On-Time,0
D031596,O037651,2023-02-01,2023-02-01,On-Time,0
D031597,O037653,2023-01-03,2023-01-05,Delayed,2
D031598,O037655,2023-02-02,2023-02-06,Delayed,4
D031599,O037656,2023-01-19,2023-01-19,On-Time,0
D031600,O037659,2023-10-08,2023-10-08,On-Time,0
D031601,O037660,2023-02-26,2023-02-26,On-Time,0
D031602,O037661,2023-09-22,2023-09-22,On-Time,0
D031603,O037663,2023-02-03,2023-02-06,Delayed,3
D031604,O037664,2023-11-18,2023-11-18,On-Time,0
D031605,O037665,2023-01-12,2023-01-12,On-Time,0
D031606,O037666,2023-02-10,2023-02-10,On-Time,0
D031607,O037667,2023-06-06,2023-06-09,Delayed,3
D031608,O037668,2023-05-14,2023-05-14,On-Time,0
D031609,O037671,2023-11-02,2023-11-02,On-Time,0
D031610,O037672,2023-07-04,2023-07-04,On-Time,0
D031611,O037673,2023-06-26,2023-06-26,On-Time,0
D031612,O037675,2023-07-04,2023-07-04,On-Time,0
D031613,O037676,2023-01-19,2023-01-19,On-Time,0
D031614,O037678,2023-02-11,2023-02-12,Delayed,1
D031615,O037679,2023-03-09,2023-03-09,On-Time,0
D031616,O037680,2023-06-22,2023-06-22,On-Time,0
D031617,O037681,2023-07-17,2023-07-17,On-Time,0
D031618,O037683,2023-03-15,2023-03-15,On-Time,0
D031619,O037684,2023-01-31,2023-01-31,On-Time,0
