order_id,product_id,warehouse_id,quantity,order_date,order_amount,order_status
O062732,P011,W001,3,2023-07-20,120,Delivered
O062733,P026,W005,1,2023-01-31,180,Delivered
O062734,P009,W003,1,2023-01-07,60,Pending
O062735,P006,W006,1,2023-04-26,20,Delivered
O062736,P005,W004,1,2023-04-23,35,Delivered
O062737,P005,W010,4,2023-03-11,140,Delivered
O062738,P023,W007,2,2023-12-15,50,Delivered
O062739,P026,W005,1,2023-06-08,180,Delivered
O062740,P007,W004,1,2023-07-25,20,Delivered
O062741,P028,W008,1,2023-08-04,130,Delivered
O062742,P009,W009,1,2023-07-11,60,Cancelled
O062743,P030,W003,1,2023-02-05,220,Cancelled
O062744,P019,W003,2,2023-03-14,398,Delivered
O062746,P028,W003,1,2023-10-09,130,Delivered
O062747,P016,W003,1,2023-08-27,179,Delivered
O062748,P004,W008,3,2023-10-29,267,Delivered
O062749,P011,W002,1,2023-02-13,40,Pending
O062751,P002,W003,4,2023-07-18,180,Delivered
O062752,P015,W007,1,2023-02-19,299,Delivered
O062753,P027,W009,1,2023-02-10,350,Delivered
O062754,P006,W005,1,2023-02-07,20,Delivered
O062755,P025,W004,1,2023-10-14,150,Cancelled
O062756,P014,W005,4,2023-05-28,80,Delivered
O062757,P021,W001,1,2023-07-07,280,Delivered
O062758,P003,W006,1,2023-11-10,55,Delivered
O062759,P024,W009,2,2023-09-08,360,Delivered
O062760,P014,W004,2,2023-05-16,40,Delivered
O062761,P012,W010,2,2023-01-01,198,Delivered
O062762,P007,W007,1,2023-05-29,20,Delivered
O062763,P014,W009,2,2023-09-25,40,Delivered
O062765,P013,W005,4,2023-08-18,500,Delivered
O062766,P024,W003,1,2023-01-15,180,Delivered
O062767,P013,W009,1,2023-11-06,125,Delivered
O062768,P025,W009,2,2023-03-20,300,Delivered
O062769,P001,W004,1,2023-07-29,26,Delivered
O062771,P013,W007,2,2023-11-23,250,Delivered
O062772,P002,W009,1,2023-11-24,45,Delivered
O062773,P027,W005,1,2023-03-13,350,Delivered
O062774,P013,W007,3,2023-11-09,375,Delivered
O062775,P008,W001,2,2023-12-22,60,Delivered
O062776,P002,W010,1,2023-11-24,45,Delivered
O062777,P013,W007,1,2023-06-28,125,Delivered
O062778,P020,W002,2,2023-05-31,398,Delivered
O062779,P020,W002,1,2023-05-31,199,Delivered
O062780,P019,W006,2,2023-08-11,398,Delivered
O062781,P008,W001,2,2023-10-23,60,Delivered
O062783,P001,W002,2,2023-10-31,52,Delivered
O062784,P002,W001,1,2023-03-16,45,Delivered
O062785,P016,W007,2,2023-08-24,358,Delivered
O062787,P009,W003,1,2023-10-26,60,Pending
O062788,P016,W003,2,2023-05-31,358,Delivered
O062789,P018,W003,1,2023-06-21,45,Delivered
O062790,P026,W003,1,2023-08-05,180,Delivered
O062791,P022,W002,2,2023-11-09,640,Delivered
O062792,P009,W001,2,2023-10-12,120,Delivered
O062793,P006,W003,1,2023-09-08,20,Delivered
O062794,P027,W001,1,2023-08-21,350,Delivered
O062797,P011,W005,1,2023-11-15,40,Delivered
O062798,P029,W006,2,2023-09-14,178,Cancelled
O062799,P024,W007,2,2023-12-20,360,Delivered
O062800,P013,W003,2,2023-09-18,250,Delivered
O062801,P023,W001,1,2023-04-10,25,Delivered
O062802,P029,W010,1,2023-08-27,89,Delivered
O062803,P004,W001,4,2023-12-15,356,Delivered
O062804,P019,W008,1,2023-07-22,199,Delivered
O062806,P014,W009,3,2023-01-26,60,Delivered
O062807,P010,W006,2,2023-04-19,50,Delivered
O062808,P001,W005,1,2023-01-11,26,Delivered
O062809,P029,W005,1,2023-09-14,89,Delivered
O062810,P029,W004,1,2023-10-10,89,Delivered
O062811,P003,W007,2,2023-01-10,110,Delivered
O062812,P016,W006,1,2023-12-21,179,Cancelled
O062813,P008,W001,1,2023-06-12,30,Cancelled
O062814,P016,W003,1,2023-12-26,179,Delivered
O062815,P005,W009,2,2023-06-01,70,Delivered
O062816,P017,W002,1,2023-08-29,89,Delivered
O062817,P025,W009,1,2023-04-20,150,Delivered
O062818,P014,W009,1,2023-08-26,20,Delivered
O062819,P026,W003,1,2023-11-27,180,Pending
O062820,P011,W006,4,2023-05-04,160,Delivered
O062821,P023,W006,2,2023-03-03,50,Delivered
O062822,P008,W009,2,2023-12-17,60,Delivered
O062823,P007,W005,2,2023-10-19,40,Delivered
O062824,P028,W001,1,2023-11-17,130,Delivered
O062825,P010,W010,1,2023-04-04,25,Delivered
O062826,P023,W002,1,2023-12-22,25,Cancelled
O062827,P002,W010,3,2023-10-22,135,Delivered
O062828,P008,W002,2,2023-07-28,60,Cancelled
O062829,P010,W003,1,2023-03-16,25,Delivered
O062830,P013,W003,3,2023-09-21,375,Delivered
O062831,P020,W007,1,2023-06-05,199,Delivered
O062832,P019,W009,1,2023-10-29,199,Delivered
O062833,P013,W006,2,2023-12-13,250,Delivered
O062834,P012,W009,3,2023-10-26,297,Delivered
O062836,P025,W003,2,2023-04-08,300,Delivered
O062837,P024,W006,1,2023-09-06,180,Delivered
O062838,P020,W002,1,2023-12-19,199,Delivered
O062839,P006,W010,1,2023-03-03,20,Delivered
O062840,P009,W006,2,2023-01-14,120,Delivered
O062842,P008,W001,2,2023-06-08,60,Delivered
O062843,P017,W001,2,2023-02-22,178,Delivered
O062844,P002,W005,2,2023-06-26,90,Delivered
O062845,P013,W009,3,2023-06-28,375,Delivered
O062846,P005,W010,3,2023-03-21,105,Delivered
O062847,P021,W006,2,2023-05-16,560,Delivered
O062848,P028,W008,1,2023-05-02,130,Delivered
O062849,P021,W010,1,2023-01-09,280,Delivered
O062850,P008,W002,1,2023-12-30,30,Delivered
O062851,P020,W008,1,2023-06-21,199,Delivered
O062853,P017,W002,1,2023-09-19,89,Cancelled
O062854,P023,W003,1,2023-01-18,25,Delivered
O062855,P011,W005,3,2023-04-07,120,Delivered
O062856,P004,W005,3,2023-02-19,267,Delivered
O062857,P009,W002,2,2023-03-21,120,Delivered
O062858,P017,W004,1,2023-03-27,89,Delivered
O062859,P014,W006,2,2023-07-10,40,Delivered
O062860,P024,W002,1,2023-12-16,180,Delivered
O062861,P001,W001,1,2023-03-27,26,Delivered
O062862,P010,W003,2,2023-10-04,50,Delivered
O062863,P007,W001,2,2023-07-15,40,Delivered
O062864,P018,W008,2,2023-07-10,90,Delivered
O062865,P025,W006,1,2023-06-23,150,Delivered
O062866,P016,W008,1,2023-06-04,179,Delivered
O062867,P014,W007,2,2023-11-02,40,Delivered
O062868,P022,W005,2,2023-11-30,640,Delivered
O062869,P002,W006,4,2023-02-11,180,Delivered
O062870,P027,W001,1,2023-03-28,350,Delivered
O062871,P010,W009,1,2023-05-27,25,Delivered
O062872,P007,W004,2,2023-07-26,40,Delivered
O062873,P007,W009,1,2023-08-11,20,Cancelled
O062874,P015,W007,3,2023-08-23,897,Delivered
O062876,P012,W002,1,2023-12-15,99,Delivered
O062877,P008,W009,1,2023-08-31,30,Delivered
O062878,P003,W009,2,2023-11-01,110,Delivered
O062879,P015,W004,2,2023-02-04,598,Delivered
O062880,P023,W007,2,2023-08-29,50,Delivered
O062881,P025,W001,1,2023-07-06,150,Delivered
O062883,P009,W007,2,2023-03-22,120,Delivered
O062884,P015,W009,2,2023-06-02,598,Delivered
O062885,P014,W009,1,2023-09-19,20,Delivered
O062886,P028,W006,2,2023-09-07,260,Cancelled
O062887,P017,W002,1,2023-05-30,89,Delivered
O062888,P007,W006,2,2023-09-01,40,Delivered
O062889,P019,W001,2,2023-03-22,398,Delivered
O062890,P021,W006,1,2023-07-02,280,Delivered
O062891,P029,W005,1,2023-10-08,89,Cancelled
O062892,P025,W006,2,2023-08-07,300,Delivered
O062893,P013,W008,2,2023-04-20,250,Delivered
O062894,P023,W003,2,2023-04-03,50,Delivered
O062895,P006,W006,2,2023-02-09,40,Delivered
O062896,P001,W010,2,2023-10-25,52,Delivered
O062897,P024,W006,1,2023-04-24,180,Cancelled
O062898,P030,W003,2,2023-04-27,440,Delivered
O062899,P018,W009,2,2023-09-27,90,Delivered
O062901,P011,W001,1,2023-09-21,40,Delivered
O062902,P015,W004,1,2023-01-30,299,Delivered
O062903,P014,W004,4,2023-06-19,80,Pending
O062904,P020,W010,1,2023-07-30,199,Delivered
O062905,P024,W010,1,2023-03-16,180,Delivered
O062906,P003,W010,4,2023-03-20,220,Delivered
O062907,P022,W006,1,2023-09-21,320,Delivered
O062908,P003,W010,3,2023-03-08,165,Delivered
O062909,P003,W002,2,2023-12-09,110,Delivered
O062910,P007,W005,1,2023-10-28,20,Delivered
O062911,P019,W006,1,2023-08-26,199,Delivered
O062912,P003,W008,2,2023-11-18,110,Delivered
O062913,P009,W009,1,2023-06-27,60,Delivered
O062914,P021,W008,1,2023-04-19,280,Delivered
O062915,P007,W002,1,2023-09-19,20,Delivered
O062917,P027,W009,2,2023-09-06,700,Delivered
O062919,P023,W005,1,2023-08-13,25,Delivered
O062920,P014,W009,4,2023-04-05,80,Delivered
O062921,P008,W002,2,2023-07-26,60,Delivered
O062922,P001,W002,3,2023-03-29,78,Delivered
O062923,P019,W006,2,2023-01-26,398,Delivered
O062924,P008,W005,2,2023-05-06,60,Delivered
O062925,P010,W005,1,2023-09-24,25,Delivered
O062926,P015,W004,2,2023-07-24,598,Delivered
O062927,P005,W001,2,2023-04-25,70,Delivered
O062928,P021,W001,2,2023-02-11,560,Pending
O062929,P025,W004,2,2023-12-13,300,Delivered
O062930,P021,W006,1,2023-11-30,280,Delivered
O062931,P018,W010,1,2023-03-03,45,Delivered
O062932,P005,W006,3,2023-12-15,105,Delivered
O062933,P029,W010,1,2023-09-20,89,Cancelled
O062934,P021,W002,1,2023-05-07,280,Delivered
O062935,P004,W005,4,2023-05-30,356,Delivered
O062936,P005,W009,2,2023-01-08,70,Delivered
O062938,P009,W001,1,2023-07-27,60,Delivered
O062939,P002,W009,3,2023-01-10,135,Delivered
O062940,P027,W003,2,2023-09-30,700,Delivered
O062941,P006,W010,1,2023-06-06,20,Delivered
O062942,P004,W002,1,2023-05-22,89,Delivered
O062943,P011,W009,1,2023-07-05,40,Delivered
O062944,P014,W003,4,2023-07-17,80,Delivered
O062945,P021,W005,1,2023-09-10,280,Delivered
O062946,P026,W008,1,2023-04-05,180,Delivered
O062947,P019,W004,1,2023-08-13,199,Delivered
O062948,P026,W009,1,2023-02-17,180,Delivered
O062950,P016,W008,1,2023-03-02,179,Delivered
O062951,P013,W006,3,2023-06-07,375,Delivered
O062952,P006,W009,2,2023-02-23,40,Delivered
O062955,P005,W009,3,2023-05-19,105,Delivered
O062956,P025,W004,2,2023-06-26,300,Delivered
O062957,P021,W005,2,2023-04-10,560,Delivered
O062959,P001,W010,1,2023-10-19,26,Delivered
O062960,P018,W005,2,2023-01-15,90,Cancelled
O062961,P027,W010,2,2023-12-30,700,Delivered
O062963,P025,W002,2,2023-08-09,300,Delivered
O062964,P007,W007,1,2023-04-21,20,Delivered
O062965,P029,W006,1,2023-05-11,89,Delivered
O062966,P007,W003,2,2023-04-01,40,Delivered
O062967,P002,W001,1,2023-08-30,45,Delivered
O062968,P028,W005,2,2023-05-21,260,Pending
O062969,P017,W009,2,2023-10-15,178,Cancelled
O062971,P021,W003,2,2023-01-29,560,Delivered
O062972,P009,W010,1,2023-01-18,60,Delivered
O062973,P022,W004,1,2023-11-18,320,Delivered
O062974,P015,W004,1,2023-01-18,299,Delivered
O062975,P019,W007,1,2023-04-07,199,Delivered
O062976,P006,W008,1,2023-07-07,20,Delivered
O062977,P008,W007,1,2023-09-11,30,Delivered
O062978,P024,W002,2,2023-11-13,360,Delivered
O062979,P027,W008,1,2023-02-25,350,Pending
O062980,P024,W007,2,2023-04-28,360,Delivered
O062981,P028,W008,2,2023-04-10,260,Delivered
O062982,P003,W008,1,2023-01-31,55,Delivered
O062983,P007,W009,1,2023-05-08,20,Delivered
O062984,P009,W007,2,2023-07-14,120,Delivered
O062985,P030,W008,1,2023-02-11,220,Delivered
O062986,P020,W001,2,2023-12-05,398,Delivered
O062987,P017,W004,2,2023-09-05,178,Pending
O062988,P013,W009,2,2023-01-23,250,Delivered
O062989,P011,W007,3,2023-07-06,120,Delivered
O062990,P012,W008,3,2023-11-18,297,Delivered
O062991,P009,W003,2,2023-05-11,120,Delivered
O062993,P006,W006,2,2023-02-18,40,Delivered
O062994,P005,W004,1,2023-04-11,35,Delivered
O062995,P009,W002,1,2023-11-07,60,Delivered
O062996,P005,W008,4,2023-08-23,140,Delivered
O062997,P030,W002,1,2023-10-17,220,Delivered
O062998,P017,W002,2,2023-03-21,178,Delivered
O062999,P017,W003,2,2023-09-22,178,Cancelled
O063001,P007,W001,1,2023-09-15,20,Delivered
O063002,P010,W006,1,2023-11-02,25,Delivered
O063003,P030,W001,2,2023-10-20,440,Delivered
O063004,P006,W006,2,2023-06-30,40,Delivered
O063006,P021,W003,2,2023-05-30,560,Delivered
O063007,P027,W006,2,2023-06-03,700,Delivered
O063009,P017,W003,2,2023-09-15,178,Delivered
O063011,P008,W007,1,2023-02-15,30,Delivered
O063012,P025,W002,2,2023-01-12,300,Delivered
O063013,P004,W005,2,2023-05-17,178,Delivered
O063014,P015,W006,4,2023-04-09,1196,Delivered
O063015,P020,W005,2,2023-12-31,398,Delivered
O063016,P002,W002,1,2023-02-28,45,Delivered
O063018,P014,W007,1,2023-12-06,20,Delivered
O063019,P022,W009,2,2023-02-28,640,Delivered
O063020,P016,W003,2,2023-01-05,358,Delivered
O063021,P030,W006,2,2023-12-11,440,Delivered
O063022,P028,W007,2,2023-06-06,260,Delivered
O063023,P008,W002,1,2023-10-04,30,Delivered
O063025,P012,W002,4,2023-10-18,396,Delivered
O063026,P001,W007,3,2023-05-08,78,Delivered
O063028,P007,W005,1,2023-04-15,20,Delivered
O063029,P020,W009,1,2023-05-25,199,Cancelled
O063030,P020,W004,1,2023-11-01,199,Delivered
O063031,P025,W004,1,2023-01-23,150,Delivered
O063032,P010,W010,1,2023-12-04,25,Delivered
O063033,P025,W008,2,2023-11-25,300,Delivered
O063034,P006,W003,1,2023-05-24,20,Delivered
O063035,P018,W001,1,2023-08-16,45,Delivered
O063036,P003,W005,2,2023-03-15,110,Delivered
O063038,P010,W006,1,2023-02-15,25,Cancelled
O063039,P017,W008,2,2023-11-25,178,Delivered
O063040,P021,W001,1,2023-12-02,280,Delivered
O063041,P002,W001,2,2023-12-18,90,Cancelled
O063042,P004,W007,4,2023-03-20,356,Delivered
O063043,P026,W005,1,2023-11-01,180,Delivered
O063044,P014,W003,4,2023-12-10,80,Delivered
O063045,P006,W002,2,2023-04-02,40,Delivered
O063046,P010,W005,1,2023-06-04,25,Delivered
O063047,P016,W009,1,2023-04-27,179,Delivered
O063048,P020,W003,2,2023-12-14,398,Cancelled
O063049,P003,W003,3,2023-10-02,165,Delivered
O063050,P018,W001,2,2023-12-13,90,Delivered
O063051,P017,W002,2,2023-02-03,178,Delivered
O063052,P005,W001,2,2023-07-07,70,Delivered
O063053,P014,W002,3,2023-06-05,60,Delivered
O063055,P023,W001,1,2023-07-28,25,Delivered
O063056,P023,W002,1,2023-06-12,25,Delivered
O063057,P028,W005,2,2023-01-23,260,Delivered
O063058,P001,W006,1,2023-03-30,26,Delivered
O063059,P026,W006,2,2023-09-23,360,Delivered
O063060,P003,W007,4,2023-04-02,220,Delivered
O063061,P030,W009,1,2023-03-02,220,Delivered
O063062,P023,W010,1,2023-02-16,25,Delivered
O063063,P020,W008,1,2023-05-08,199,Delivered
O063064,P019,W006,1,2023-01-17,199,Delivered
O063065,P011,W002,3,2023-06-04,120,Delivered
O063066,P012,W006,2,2023-05-13,198,Delivered
O063067,P029,W003,1,2023-02-18,89,Pending
O063068,P007,W004,1,2023-07-27,20,Cancelled
O063069,P011,W008,1,2023-03-11,40,Delivered
O063070,P001,W009,2,2023-12-25,52,Delivered
O063071,P024,W005,2,2023-09-09,360,Delivered
O063072,P009,W002,1,2023-02-06,60,Delivered
O063073,P002,W006,1,2023-12-14,45,Delivered
O063074,P025,W007,1,2023-11-10,150,Delivered
O063075,P026,W002,2,2023-01-18,360,Cancelled
O063076,P014,W001,3,2023-03-28,60,Delivered
O063077,P012,W006,3,2023-01-09,297,Pending
O063078,P003,W008,2,2023-02-14,110,Delivered
O063079,P008,W002,1,2023-12-25,30,Delivered
O063080,P025,W001,2,2023-12-10,300,Delivered
O063082,P020,W003,1,2023-11-05,199,Delivered
O063083,P028,W005,2,2023-09-12,260,Delivered
O063084,P029,W006,2,2023-01-02,178,Delivered
O063085,P007,W007,2,2023-09-11,40,Delivered
O063086,P005,W004,1,2023-12-14,35,Delivered
O063087,P009,W006,2,2023-12-14,120,Delivered
O063088,P006,W007,1,2023-03-04,20,Delivered
O063089,P003,W006,1,2023-08-15,55,Cancelled
O063090,P002,W002,2,2023-07-13,90,Delivered
O063092,P024,W001,2,2023-11-12,360,Delivered
O063093,P010,W003,1,2023-12-04,25,Cancelled
O063094,P028,W010,2,2023-04-06,260,Delivered
O063095,P005,W006,1,2023-01-31,35,Cancelled
O063096,P025,W010,1,2023-10-21,150,Delivered
O063097,P003,W003,1,2023-01-09,55,Delivered
O063098,P011,W003,2,2023-06-01,80,Delivered
O063099,P007,W009,2,2023-06-22,40,Delivered
O063100,P016,W004,2,2023-09-08,358,Delivered
O063101,P021,W010,2,2023-11-03,560,Delivered
O063103,P012,W003,3,2023-04-24,297,Delivered
O063104,P002,W002,3,2023-05-28,135,Delivered
O063105,P020,W009,2,2023-04-21,398,Cancelled
O063106,P017,W010,2,2023-03-17,178,Delivered
O063107,P013,W008,3,2023-12-27,375,Delivered
O063109,P007,W003,2,2023-08-28,40,Delivered
O063112,P004,W001,3,2023-05-22,267,Cancelled
O063113,P007,W006,1,2023-01-08,20,Delivered
O063115,P019,W009,1,2023-12-12,199,Delivered
O063116,P024,W004,2,2023-07-25,360,Delivered
O063117,P004,W002,4,2023-08-16,356,Delivered
O063118,P001,W005,2,2023-09-28,52,Delivered
O063119,P027,W009,2,2023-11-13,700,Delivered
O063120,P030,W010,2,2023-02-02,440,Cancelled
O063121,P002,W002,3,2023-07-16,135,Delivered
O063122,P021,W007,1,2023-07-12,280,Delivered
O063123,P028,W004,1,2023-06-07,130,Delivered
O063124,P016,W006,1,2023-08-26,179,Delivered
O063125,P016,W008,1,2023-08-09,179,Delivered
O063126,P025,W003,1,2023-12-11,150,Delivered
O063127,P001,W003,1,2023-09-01,26,Delivered
O063128,P003,W008,3,2023-01-27,165,Delivered
O063129,P022,W006,2,2023-01-05,640,Delivered
O063130,P016,W006,1,2023-05-10,179,Delivered
O063131,P012,W006,4,2023-10-22,396,Delivered
O063132,P019,W008,2,2023-09-13,398,Delivered
O063133,P006,W004,2,2023-09-09,40,Delivered
O063134,P024,W002,2,2023-03-17,360,Cancelled
O063135,P018,W007,1,2023-03-30,45,Delivered
O063136,P011,W002,3,2023-10-02,120,Delivered
O063138,P007,W006,1,2023-09-23,20,Delivered
O063140,P030,W007,1,2023-10-04,220,Delivered
O063141,P005,W002,4,2023-10-23,140,Pending
O063142,P017,W005,1,2023-08-29,89,Delivered
O063143,P002,W002,3,2023-10-12,135,Delivered
O063144,P028,W003,2,2023-04-25,260,Delivered
O063145,P023,W006,1,2023-08-09,25,Delivered
O063146,P011,W009,4,2023-12-15,160,Delivered
O063149,P025,W001,2,2023-06-16,300,Delivered
O063150,P028,W010,2,2023-12-15,260,Delivered
O063151,P001,W007,2,2023-06-15,52,Delivered
O063152,P027,W002,2,2023-10-19,700,Delivered
O063153,P003,W004,2,2023-05-06,110,Delivered
O063154,P027,W008,2,2023-09-13,700,Delivered
O063156,P001,W007,4,2023-12-27,104,Delivered
O063157,P023,W001,2,2023-02-21,50,Delivered
O063158,P028,W001,1,2023-08-29,130,Delivered
O063159,P008,W005,2,2023-03-07,60,Delivered
O063163,P023,W009,2,2023-03-15,50,Delivered
O063164,P004,W003,4,2023-11-21,356,Delivered
O063165,P020,W002,1,2023-11-28,199,Pending
O063166,P014,W001,4,2023-06-16,80,Delivered
O063167,P028,W005,2,2023-04-07,260,Delivered
O063168,P020,W003,1,2023-01-06,199,Delivered
O063169,P009,W009,1,2023-08-02,60,Delivered
O063170,P010,W008,1,2023-05-11,25,Delivered
O063171,P014,W008,4,2023-07-17,80,Delivered
O063172,P002,W009,2,2023-01-23,90,Delivered
O063173,P027,W005,1,2023-07-13,350,Delivered
O063174,P010,W001,2,2023-12-01,50,Delivered
O063175,P004,W009,1,2023-01-02,89,Delivered
O063176,P005,W002,4,2023-01-09,140,Pending
O063177,P009,W001,2,2023-06-24,120,Delivered
O063178,P024,W007,2,2023-03-28,360,Delivered
O063179,P029,W008,2,2023-07-13,178,Delivered
O063180,P030,W008,2,2023-05-24,440,Pending
O063181,P004,W010,1,2023-03-30,89,Delivered
O063182,P005,W003,4,2023-08-29,140,Delivered
O063185,P004,W009,3,2023-10-10,267,Delivered
O063186,P003,W003,4,2023-03-01,220,Cancelled
O063187,P025,W003,2,2023-07-07,300,Delivered
O063188,P011,W004,3,2023-08-11,120,Delivered
O063189,P016,W003,2,2023-12-15,358,Delivered
O063190,P016,W005,2,2023-05-19,358,Delivered
O063191,P012,W009,1,2023-07-24,99,Delivered
O063192,P010,W005,2,2023-03-22,50,Delivered
O063193,P008,W005,2,2023-11-16,60,Delivered
O063194,P026,W001,2,2023-12-29,360,Pending
O063195,P028,W010,1,2023-02-21,130,Delivered
O063196,P022,W001,1,2023-06-06,320,Delivered
O063197,P022,W003,1,2023-12-20,320,Delivered
O063198,P005,W009,4,2023-09-05,140,Cancelled
O063199,P007,W009,2,2023-08-03,40,Delivered
O063200,P013,W001,3,2023-09-14,375,Delivered
O063201,P019,W004,2,2023-01-06,398,Delivered
O063202,P001,W002,4,2023-06-25,104,Delivered
O063203,P030,W005,1,2023-10-09,220,Delivered
O063204,P003,W005,4,2023-03-24,220,Delivered
O063205,P028,W007,2,2023-07-28,260,Delivered
O063206,P005,W004,1,2023-09-26,35,Delivered
O063207,P016,W008,2,2023-11-01,358,Cancelled
O063208,P025,W007,1,2023-09-29,150,Delivered
O063209,P002,W005,4,2023-12-06,180,Delivered
O063210,P029,W008,1,2023-02-18,89,Delivered
O063211,P019,W002,2,2023-04-02,398,Delivered
O063212,P027,W005,2,2023-10-10,700,Delivered
O063213,P006,W010,2,2023-12-10,40,Delivered
O063214,P007,W008,2,2023-02-25,40,Delivered
O063215,P027,W002,1,2023-11-21,350,Delivered
O063216,P030,W004,2,2023-05-20,440,Delivered
O063218,P011,W008,2,2023-11-28,80,Pending
O063220,P010,W002,1,2023-09-16,25,Delivered
O063221,P030,W009,2,2023-12-11,440,Delivered
O063222,P028,W003,2,2023-10-06,260,Delivered
O063223,P015,W005,4,2023-04-02,1196,Delivered
O063224,P027,W002,2,2023-08-20,700,Delivered
O063225,P010,W010,1,2023-03-31,25,Delivered
O063226,P029,W001,1,2023-06-09,89,Delivered
O063227,P022,W010,1,2023-11-11,320,Delivered
O063228,P030,W005,1,2023-07-12,220,Delivered
O063229,P008,W009,1,2023-07-31,30,Delivered
O063230,P026,W010,1,2023-05-29,180,Delivered
O063231,P013,W002,3,2023-01-17,375,Delivered
O063232,P024,W007,1,2023-11-13,180,Delivered
O063233,P002,W005,2,2023-10-17,90,Delivered
O063234,P018,W007,1,2023-03-08,45,Delivered
O063235,P027,W006,2,2023-03-28,700,Delivered
O063236,P015,W006,3,2023-04-07,897,Delivered
O063237,P029,W003,1,2023-02-03,89,Cancelled
O063238,P011,W001,3,2023-05-23,120,Delivered
O063239,P011,W004,2,2023-06-28,80,Pending
O063240,P014,W004,4,2023-10-11,80,Cancelled
O063241,P001,W003,4,2023-10-09,104,Delivered
O063242,P009,W010,2,2023-09-21,120,Delivered
O063243,P011,W010,3,2023-11-07,120,Pending
O063244,P012,W008,3,2023-02-14,297,Delivered
O063245,P002,W008,1,2023-01-02,45,Delivered
O063246,P007,W008,2,2023-04-05,40,Cancelled
O063247,P018,W001,1,2023-10-22,45,Delivered
O063248,P028,W006,1,2023-06-19,130,Delivered
O063249,P011,W008,4,2023-10-11,160,Delivered
O063250,P024,W007,2,2023-03-07,360,Delivered
O063251,P029,W004,1,2023-12-22,89,Delivered
O063252,P017,W002,2,2023-11-13,178,Cancelled
O063253,P012,W003,2,2023-04-30,198,Delivered
O063254,P020,W006,1,2023-08-05,199,Delivered
O063255,P014,W003,4,2023-02-09,80,Delivered
O063256,P019,W001,2,2023-09-21,398,Delivered
O063257,P024,W008,2,2023-08-19,360,Cancelled
O063258,P001,W005,2,2023-09-17,52,Delivered
O063259,P021,W007,1,2023-01-11,280,Delivered
O063260,P023,W007,2,2023-10-28,50,Delivered
